"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,5000,500,100,16,0,1920x1200.png, 0.865885 s
seam-carving-omp-opt,5000,500,100,16,0,1024x768.png, 0.419480 s
seam-carving-omp-opt,5000,500,100,16,0,3840x2160.png, 3.595712 s
seam-carving-omp-opt,5000,500,100,16,0,test.png, 0.369928 s
seam-carving-omp-opt,5000,500,500,16,0,valve.png, 0.274599 s
seam-carving-omp-opt,5000,500,500,16,0,720x480.png, 0.327362 s
seam-carving-omp-opt,5000,500,500,16,0,7680x4320.png, 14.105216 s
seam-carving-omp-opt,5000,500,500,16,0,1920x1200.png, 1.085935 s
seam-carving-omp-opt,5000,500,500,16,0,1024x768.png, 0.713649 s
seam-carving-omp-opt,5000,500,500,16,0,3840x2160.png, 4.423156 s
seam-carving-omp-opt,5000,500,500,16,0,test.png, 0.558501 s
seam-carving-omp-opt,5000,500,1000,16,0,valve.png, 0.271591 s
seam-carving-omp-opt,5000,500,1000,16,0,720x480.png, 0.328286 s
seam-carving-omp-opt,5000,500,1000,16,0,7680x4320.png, 15.644400 s
seam-carving-omp-opt,5000,500,1000,16,0,1920x1200.png, 1.290052 s
seam-carving-omp-opt,5000,500,1000,16,0,1024x768.png, 0.704762 s
seam-carving-omp-opt,5000,500,1000,16,0,3840x2160.png, 5.466191 s
seam-carving-omp-opt,5000,500,1000,16,0,test.png, 0.562840 s
seam-carving-omp-opt,5000,500,5000,16,0,valve.png, 0.274350 s
seam-carving-omp-opt,5000,500,5000,16,0,720x480.png, 0.327381 s
seam-carving-omp-opt,5000,500,5000,16,0,7680x4320.png, 24.050617 s
seam-carving-omp-opt,5000,500,5000,16,0,1920x1200.png, 1.295921 s
seam-carving-omp-opt,5000,500,5000,16,0,1024x768.png, 0.698399 s
seam-carving-omp-opt,5000,500,5000,16,0,3840x2160.png, 7.443410 s
seam-carving-omp-opt,5000,500,5000,16,0,test.png, 0.567197 s
seam-carving-omp-opt,5000,1000,100,16,0,valve.png, 0.218155 s
seam-carving-omp-opt,5000,1000,100,16,0,720x480.png, 0.260608 s
seam-carving-omp-opt,5000,1000,100,16,0,7680x4320.png, 13.200336 s
seam-carving-omp-opt,5000,1000,100,16,0,1920x1200.png, 0.947057 s
seam-carving-omp-opt,5000,1000,100,16,0,1024x768.png, 0.419130 s
seam-carving-omp-opt,5000,1000,100,16,0,3840x2160.png, 3.289777 s
seam-carving-omp-opt,5000,1000,100,16,0,test.png, 0.372190 s
seam-carving-omp-opt,5000,1000,500,16,0,valve.png, 0.268788 s
seam-carving-omp-opt,5000,1000,500,16,0,720x480.png, 0.330946 s
seam-carving-omp-opt,5000,1000,500,16,0,7680x4320.png, 14.186312 s
seam-carving-omp-opt,5000,1000,500,16,0,1920x1200.png, 1.198555 s
seam-carving-omp-opt,5000,1000,500,16,0,1024x768.png, 0.687411 s
seam-carving-omp-opt,5000,1000,500,16,0,3840x2160.png, 4.273036 s
seam-carving-omp-opt,5000,1000,500,16,0,test.png, 0.555073 s
seam-carving-omp-opt,5000,1000,1000,16,0,valve.png, 0.270329 s
seam-carving-omp-opt,5000,1000,1000,16,0,720x480.png, 0.330105 s
seam-carving-omp-opt,5000,1000,1000,16,0,7680x4320.png, 15.507157 s
seam-carving-omp-opt,5000,1000,1000,16,0,1920x1200.png, 1.341349 s
seam-carving-omp-opt,5000,1000,1000,16,0,1024x768.png, 0.684655 s
seam-carving-omp-opt,5000,1000,1000,16,0,3840x2160.png, 5.448242 s
seam-carving-omp-opt,5000,1000,1000,16,0,test.png, 0.558922 s
seam-carving-omp-opt,5000,1000,5000,16,0,valve.png, 0.273654 s
seam-carving-omp-opt,5000,1000,5000,16,0,720x480.png, 0.327779 s
seam-carving-omp-opt,5000,1000,5000,16,0,7680x4320.png, 23.941400 s
seam-carving-omp-opt,5000,1000,5000,16,0,1920x1200.png, 1.334559 s
seam-carving-omp-opt,5000,1000,5000,16,0,1024x768.png, 0.684842 s
seam-carving-omp-opt,5000,1000,5000,16,0,3840x2160.png, 7.769746 s
seam-carving-omp-opt,5000,1000,5000,16,0,test.png, 0.556768 s
seam-carving-omp-opt,5000,5000,100,16,0,valve.png, 0.217066 s
seam-carving-omp-opt,5000,5000,100,16,0,720x480.png, 0.262162 s
seam-carving-omp-opt,5000,5000,100,16,0,7680x4320.png, 14.596561 s
seam-carving-omp-opt,5000,5000,100,16,0,1920x1200.png, 0.948864 s
seam-carving-omp-opt,5000,5000,100,16,0,1024x768.png, 0.423213 s
seam-carving-omp-opt,5000,5000,100,16,0,3840x2160.png, 3.552424 s
seam-carving-omp-opt,5000,5000,100,16,0,test.png, 0.366956 s
seam-carving-omp-opt,5000,5000,500,16,0,valve.png, 0.270726 s
seam-carving-omp-opt,5000,5000,500,16,0,720x480.png, 0.331968 s
seam-carving-omp-opt,5000,5000,500,16,0,7680x4320.png, 15.633054 s
seam-carving-omp-opt,5000,5000,500,16,0,1920x1200.png, 1.202070 s
seam-carving-omp-opt,5000,5000,500,16,0,1024x768.png, 0.685081 s
seam-carving-omp-opt,5000,5000,500,16,0,3840x2160.png, 4.673846 s
seam-carving-omp-opt,5000,5000,500,16,0,test.png, 0.558485 s
seam-carving-omp-opt,5000,5000,1000,16,0,valve.png, 0.271984 s
seam-carving-omp-opt,5000,5000,1000,16,0,720x480.png, 0.339463 s
seam-carving-omp-opt,5000,5000,1000,16,0,7680x4320.png, 17.182805 s
seam-carving-omp-opt,5000,5000,1000,16,0,1920x1200.png, 1.333289 s
seam-carving-omp-opt,5000,5000,1000,16,0,1024x768.png, 0.686255 s
seam-carving-omp-opt,5000,5000,1000,16,0,3840x2160.png, 5.878328 s
seam-carving-omp-opt,5000,5000,1000,16,0,test.png, 0.557694 s
seam-carving-omp-opt,5000,5000,5000,16,0,valve.png, 0.275019 s
seam-carving-omp-opt,5000,5000,5000,16,0,720x480.png, 0.326524 s
seam-carving-omp-opt,5000,5000,5000,16,0,7680x4320.png, 25.995927 s
seam-carving-omp-opt,5000,5000,5000,16,0,1920x1200.png, 1.347494 s
seam-carving-omp-opt,5000,5000,5000,16,0,1024x768.png, 0.688992 s
seam-carving-omp-opt,5000,5000,5000,16,0,3840x2160.png, 8.207433 s
seam-carving-omp-opt,5000,5000,5000,16,0,test.png, 0.559018 s
