"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,5000,500,100,32,0,1920x1200.png, 0.800582 s
seam-carving-omp-opt,5000,500,100,32,0,1024x768.png, 0.492713 s
seam-carving-omp-opt,5000,500,100,32,0,3840x2160.png, 2.827990 s
seam-carving-omp-opt,5000,500,100,32,0,test.png, 0.299225 s
seam-carving-omp-opt,5000,500,500,32,0,valve.png, 0.281604 s
seam-carving-omp-opt,5000,500,500,32,0,720x480.png, 0.348141 s
seam-carving-omp-opt,5000,500,500,32,0,7680x4320.png, 11.175082 s
seam-carving-omp-opt,5000,500,500,32,0,1920x1200.png, 1.079304 s
seam-carving-omp-opt,5000,500,500,32,0,1024x768.png, 0.754663 s
seam-carving-omp-opt,5000,500,500,32,0,3840x2160.png, 3.900556 s
seam-carving-omp-opt,5000,500,500,32,0,test.png, 0.263043 s
seam-carving-omp-opt,5000,500,1000,32,0,valve.png, 0.294803 s
seam-carving-omp-opt,5000,500,1000,32,0,720x480.png, 0.346540 s
seam-carving-omp-opt,5000,500,1000,32,0,7680x4320.png, 12.453499 s
seam-carving-omp-opt,5000,500,1000,32,0,1920x1200.png, 1.307517 s
seam-carving-omp-opt,5000,500,1000,32,0,1024x768.png, 0.759344 s
seam-carving-omp-opt,5000,500,1000,32,0,3840x2160.png, 5.285683 s
seam-carving-omp-opt,5000,500,1000,32,0,test.png, 0.256057 s
seam-carving-omp-opt,5000,500,5000,32,0,valve.png, 0.283241 s
seam-carving-omp-opt,5000,500,5000,32,0,720x480.png, 0.347946 s
seam-carving-omp-opt,5000,500,5000,32,0,7680x4320.png, 23.126380 s
seam-carving-omp-opt,5000,500,5000,32,0,1920x1200.png, 1.308984 s
seam-carving-omp-opt,5000,500,5000,32,0,1024x768.png, 0.756935 s
seam-carving-omp-opt,5000,500,5000,32,0,3840x2160.png, 7.933086 s
seam-carving-omp-opt,5000,500,5000,32,0,test.png, 0.252131 s
seam-carving-omp-opt,5000,1000,100,32,0,valve.png, 0.307859 s
seam-carving-omp-opt,5000,1000,100,32,0,720x480.png, 0.343097 s
seam-carving-omp-opt,5000,1000,100,32,0,7680x4320.png, 9.254051 s
seam-carving-omp-opt,5000,1000,100,32,0,1920x1200.png, 0.858239 s
seam-carving-omp-opt,5000,1000,100,32,0,1024x768.png, 0.488512 s
seam-carving-omp-opt,5000,1000,100,32,0,3840x2160.png, 2.506056 s
seam-carving-omp-opt,5000,1000,100,32,0,test.png, 0.298937 s
seam-carving-omp-opt,5000,1000,500,32,0,valve.png, 0.271023 s
seam-carving-omp-opt,5000,1000,500,32,0,720x480.png, 0.348721 s
seam-carving-omp-opt,5000,1000,500,32,0,7680x4320.png, 10.206771 s
seam-carving-omp-opt,5000,1000,500,32,0,1920x1200.png, 1.208144 s
seam-carving-omp-opt,5000,1000,500,32,0,1024x768.png, 0.733957 s
seam-carving-omp-opt,5000,1000,500,32,0,3840x2160.png, 3.756263 s
seam-carving-omp-opt,5000,1000,500,32,0,test.png, 0.246757 s
seam-carving-omp-opt,5000,1000,1000,32,0,valve.png, 0.291709 s
seam-carving-omp-opt,5000,1000,1000,32,0,720x480.png, 0.339490 s
seam-carving-omp-opt,5000,1000,1000,32,0,7680x4320.png, 12.644719 s
seam-carving-omp-opt,5000,1000,1000,32,0,1920x1200.png, 1.262997 s
seam-carving-omp-opt,5000,1000,1000,32,0,1024x768.png, 0.771259 s
seam-carving-omp-opt,5000,1000,1000,32,0,3840x2160.png, 5.090221 s
seam-carving-omp-opt,5000,1000,1000,32,0,test.png, 0.264107 s
seam-carving-omp-opt,5000,1000,5000,32,0,valve.png, 0.281278 s
seam-carving-omp-opt,5000,1000,5000,32,0,720x480.png, 0.364817 s
seam-carving-omp-opt,5000,1000,5000,32,0,7680x4320.png, 24.282335 s
seam-carving-omp-opt,5000,1000,5000,32,0,1920x1200.png, 1.271068 s
seam-carving-omp-opt,5000,1000,5000,32,0,1024x768.png, 0.747742 s
seam-carving-omp-opt,5000,1000,5000,32,0,3840x2160.png, 7.746920 s
seam-carving-omp-opt,5000,1000,5000,32,0,test.png, 0.259456 s
seam-carving-omp-opt,5000,5000,100,32,0,valve.png, 0.296996 s
seam-carving-omp-opt,5000,5000,100,32,0,720x480.png, 0.347081 s
seam-carving-omp-opt,5000,5000,100,32,0,7680x4320.png, 11.183136 s
seam-carving-omp-opt,5000,5000,100,32,0,1920x1200.png, 0.879586 s
seam-carving-omp-opt,5000,5000,100,32,0,1024x768.png, 0.496747 s
seam-carving-omp-opt,5000,5000,100,32,0,3840x2160.png, 3.051297 s
seam-carving-omp-opt,5000,5000,100,32,0,test.png, 0.313639 s
seam-carving-omp-opt,5000,5000,500,32,0,valve.png, 0.289484 s
seam-carving-omp-opt,5000,5000,500,32,0,720x480.png, 0.364075 s
seam-carving-omp-opt,5000,5000,500,32,0,7680x4320.png, 12.190940 s
seam-carving-omp-opt,5000,5000,500,32,0,1920x1200.png, 1.224937 s
seam-carving-omp-opt,5000,5000,500,32,0,1024x768.png, 0.743700 s
seam-carving-omp-opt,5000,5000,500,32,0,3840x2160.png, 4.364961 s
seam-carving-omp-opt,5000,5000,500,32,0,test.png, 0.266147 s
seam-carving-omp-opt,5000,5000,1000,32,0,valve.png, 0.286706 s
seam-carving-omp-opt,5000,5000,1000,32,0,720x480.png, 0.350930 s
seam-carving-omp-opt,5000,5000,1000,32,0,7680x4320.png, 14.254230 s
seam-carving-omp-opt,5000,5000,1000,32,0,1920x1200.png, 1.298994 s
seam-carving-omp-opt,5000,5000,1000,32,0,1024x768.png, 0.746881 s
seam-carving-omp-opt,5000,5000,1000,32,0,3840x2160.png, 5.772497 s
seam-carving-omp-opt,5000,5000,1000,32,0,test.png, 0.274003 s
seam-carving-omp-opt,5000,5000,5000,32,0,valve.png, 0.296589 s
seam-carving-omp-opt,5000,5000,5000,32,0,720x480.png, 0.357646 s
seam-carving-omp-opt,5000,5000,5000,32,0,7680x4320.png, 26.341894 s
seam-carving-omp-opt,5000,5000,5000,32,0,1920x1200.png, 1.300092 s
seam-carving-omp-opt,5000,5000,5000,32,0,1024x768.png, 0.750848 s
seam-carving-omp-opt,5000,5000,5000,32,0,3840x2160.png, 8.681583 s
seam-carving-omp-opt,5000,5000,5000,32,0,test.png, 0.265173 s
