"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,5000,5000,100,16,0,7680x4320.png, 15.792466 s
seam-carving-omp-opt,5000,5000,100,16,0,1920x1200.png, 0.994966 s
seam-carving-omp-opt,5000,5000,100,16,0,1024x768.png, 0.420531 s
seam-carving-omp-opt,5000,5000,100,16,0,3840x2160.png, 3.990232 s
seam-carving-omp-opt,5000,5000,500,16,0,valve.png, 0.268659 s
seam-carving-omp-opt,5000,5000,500,16,0,720x480.png, 0.334996 s
seam-carving-omp-opt,5000,5000,500,16,0,7680x4320.png, 15.640291 s
seam-carving-omp-opt,5000,5000,500,16,0,1920x1200.png, 1.203497 s
seam-carving-omp-opt,5000,5000,500,16,0,1024x768.png, 0.694299 s
seam-carving-omp-opt,5000,5000,500,16,0,3840x2160.png, 4.662499 s
seam-carving-omp-opt,5000,5000,1000,16,0,valve.png, 0.275325 s
seam-carving-omp-opt,5000,5000,1000,16,0,720x480.png, 0.328454 s
seam-carving-omp-opt,5000,5000,1000,16,0,7680x4320.png, 17.186386 s
seam-carving-omp-opt,5000,5000,1000,16,0,1920x1200.png, 1.331106 s
seam-carving-omp-opt,5000,5000,1000,16,0,1024x768.png, 0.678571 s
seam-carving-omp-opt,5000,5000,1000,16,0,3840x2160.png, 5.825487 s
seam-carving-omp-opt,5000,5000,5000,16,0,valve.png, 0.269624 s
seam-carving-omp-opt,5000,5000,5000,16,0,720x480.png, 0.339242 s
seam-carving-omp-opt,5000,5000,5000,16,0,7680x4320.png, 26.038461 s
seam-carving-omp-opt,5000,5000,5000,16,0,1920x1200.png, 1.326268 s
seam-carving-omp-opt,5000,5000,5000,16,0,1024x768.png, 0.674970 s
seam-carving-omp-opt,5000,5000,5000,16,0,3840x2160.png, 8.066725 s
